booking_id,hotel_id,cust_id,Booking Date,checkin_date,checkout_date,Room_Nights,Num Rooms,Room_Category,Meal_Plan,Booking_Channel,Booking Price(INR),Discount_Applied(%),Net_Amount_Paid(INR),Payment Status,Cancellation Flag,Refund_Amount(INR),Lead_Time_Days,Post_Stay_Rating
BKG025187,HTL0253,CUST02118,2026-03-22,2026-03-22,2026-03-25,3,1.0,Standard,Breakfast Included,App,29358.99,0.0,29358.99,success,0,0.0,0.0,5.0
BKG025188,HTL0204,CUST03283,2024-03-27,2024-05-10,2024-05-12,2,2.0,Standard,Breakfast Included,Travel Agent,29149.63,,26234.67,success,Yes,21470.54,44.0,
BKG025189,HTL0229,CUST05645,08/11/2024,2024-11-15,2024-11-19,4,2.0,Deluxe,Breakfast Included,App,111881.49,5.0,106287.42,failed,N,0.0,,
BKG025190,HTL0040,CUST05496,25/01/2025,2025-02-13,2025-02-18,5,1.0,Deluxe,Room Only,App,53615.36,5.0,50934.59,Success,Yes,40082.6,19.0,
BKG025191,HTL0051,CUST01921,2026-01-26,2026-02-14,2026-02-18,4,1.0,Deluxe,Room Only,App,49334.34,15.0,41934.19,Success,N,0.0,,
BKG025192,HTL0048,CUST03658,2024-04-13,2024-04-21,2024-04-27,6,1.0,Suite,Room Only,App,107719.07,10.0,96947.16,Success,FALSE,0.0,,
BKG025193,HTL0139,CUST01621,27/01/2024,2024-02-12,2024-02-14,2,1.0,Suite,Room Only,WEBSITE,32380.01,0.0,32380.01,SUCCESS,no,0.0,16.0,
BKG025194,HTL0206,CUST03754,2024-01-12,2024-01-25,2024-01-26,1,3.0,Deluxe,Room Only,App,37304.5,0.0,37304.5,Pending,No,0.0,13.0,3.0
BKG025195,HTL0149,CUST03660,2025-07-30,2025-08-03,2025-08-04,1,1.0,Standard,Breakfast Included,App,8968.49,0.0,8968.49,Refunded,0,0.0,,
BKG025196,HTL0020,CUST03606,31/12/2023,2023-12-31,2024-01-01,1,2.0,Premium,Breakfast Included,Website,48298.91,15.0,41054.07,success,0,0.0,0.0,4.0
BKG025197,HTL0054,CUST05365,2026-06-28,2026-06-28,2026-07-03,5,1.0,Standard,Breakfast Included,Website,68116.59,10.0,61304.93,Success,FALSE,0.0,,3.0
BKG025198,HTL0073,CUST05079,2025-09-08,2025-09-23,2025-09-25,2,1.0,Deluxe,Breakfast Included,Travel Agent,11727.09,15.0,9968.03,,no,0.0,15.0,
BKG025199,HTL0011,CUST02106,2025-05-19,2025-05-23,2025-05-24,1,1.0,Suite,Breakfast Included,Travel Agent,8900.22,20.0,7120.18,success,N,0.0,4.0,4.0
BKG025200,HTL0053,CUST00963,2025-03-05,2025-03-13,2025-03-14,1,1.0,Standard,Room Only,Website,10199.54,10.0,9179.59,SUCCESS,0,0.0,8.0,
BKG025201,HTL0217,CUST02559,22/07/2024,2024-08-21,2024-08-24,3,3.0,Suite,Room Only,App,97596.48,5.0,92716.66,success,FALSE,0.0,,3.0
BKG025202,HTL0257,CUST05791,2024-04-30,2024-05-06,2024-05-07,1,1.0,Deluxe,Breakfast Included,,14322.41,20.0,11457.93,Success,0,0.0,6.0,
BKG025203,HTL0032,CUST00190,03/10/2024,2024-10-04,2024-10-05,1,1.0,Standard,Full Board,App,7886.35,5.0,7492.03,Refunded,no,0.0,,5.0
BKG025204,HTL0279,CUST01883,30/10/2025,2025-11-05,2025-11-06,1,1.0,Deluxe,Room Only,App,11605.71,0.0,11605.71,Pending,N,0.0,,5.0
BKG025205,HTL0014,CUST05115,2025-12-09,2025-12-12,2025-12-16,4,1.0,Suite,Half Board,App,75239.99,20.0,60191.99,success,FALSE,0.0,3.0,
BKG025206,HTL0292,CUST01469,29/02/2024,2024-04-11,2024-04-12,1,2.0,Premium,Breakfast Included,Website,29375.13,15.0,24968.86,success,yes,21876.46,42.0,
BKG025207,HTL0193,CUST03009,2026-01-11,2026-02-05,2026-02-07,2,2.0,Standard,Breakfast Included,Website,32474.27,15.0,27603.13,Refunded,FALSE,0.0,25.0,5.0
BKG025208,HTL0264,CUST04299,18/07/2026,2026-08-04,2026-08-07,3,1.0,Standard,Breakfast Included,WEBSITE,23034.22,20.0,18427.38,Refunded,0,0.0,,
BKG025209,HTL0042,CUST03851,2026-04-21,2026-04-24,2026-04-25,1,1.0,Deluxe,Breakfast Included,App,11744.38,0.0,11744.38,pending,0,0.0,3.0,3.0
BKG025210,HTL0021,CUST01670,2025-04-19,2025-04-19,2025-04-20,1,2.0,Deluxe,Room Only,,34091.6,15.0,28977.86,failed,No,0.0,,2.0
BKG025211,HTL0284,CUST04324,2025-01-19,2025-02-08,2025-02-10,2,1.0,Standard,Breakfast Included,Call Center,12025.58,10.0,10823.02,SUCCESS,Yes,10479.89,,
BKG025212,HTL0150,CUST05651,2026-08-28,2026-11-04,2026-11-07,3,1.0,Executive,Room Only,Website,31563.86,0.0,31563.86,Success,N,0.0,68.0,
BKG025213,HTL0032,CUST02019,2024-06-03,2024-06-04,2024-06-07,3,1.0,Standard,Room Only,Website,21289.92,5.0,20225.42,failed,no,0.0,,3.0
BKG025214,HTL0012,CUST00392,2026-06-16,2026-07-22,2026-07-23,1,1.0,Standard,Breakfast Included,Website,6690.85,20.0,5352.68,pending,0,0.0,36.0,4.0
BKG025215,HTL0027,CUST03457,2024-11-18,2024-12-20,2024-12-23,3,1.0,Standard,Breakfast Included,,20758.93,0.0,20758.93,Success,no,0.0,32.0,4.0
BKG025216,HTL0211,CUST05159,2024-02-15,2024-02-22,2024-02-24,2,1.0,Premium,Full Board,App,25459.0,0.0,25459.0,Success,0,0.0,,4.0
BKG025217,HTL0237,CUST01895,07/05/2026,2026-05-07,2026-05-08,1,1.0,Deluxe,Half Board,app,19681.56,0.0,19681.56,SUCCESS,0,0.0,0.0,3.0
BKG025218,HTL0087,CUST01028,2024-12-27,2025-01-13,2025-01-15,2,1.0,Suite,Breakfast Included,Call Center,33778.0,10.0,30400.2,Refunded,no,0.0,17.0,5.0
BKG025219,HTL0220,CUST05305,2025-03-21,2025-03-26,2025-03-28,2,3.0,Suite,Room Only,app,103646.28,0.0,103646.28,success,0,0.0,5.0,
BKG025220,HTL0149,CUST00875,2025-07-02,2025-07-21,2025-07-24,3,,Deluxe,Room Only,App,113392.22,0.0,113392.22,SUCCESS,0,0.0,19.0,
BKG025221,HTL0262,CUST01399,2025-06-03,2025-07-01,2025-07-03,2,2.0,Standard,Room Only,Travel Agent,16842.66,15.0,14316.26,Success,Yes,7609.58,,
BKG025222,HTL0284,CUST05247,2024-12-06,2024-12-06,2024-12-07,1,3.0,Executive,Half Board,Travel Agent,36264.8,10.0,32638.32,Refunded,No,0.0,0.0,5.0
BKG025223,HTL0262,CUST02729,2024-03-10,2024-03-14,2024-03-16,2,1.0,Premium,Breakfast Included,WEBSITE,12861.38,15.0,10932.17,SUCCESS,N,0.0,4.0,
BKG025224,HTL0158,CUST00087,2025-06-29,2025-07-01,2025-07-02,1,2.0,Standard,Breakfast Included,Website,18812.24,15.0,15990.4,success,no,0.0,,4.0
BKG025225,HTL0091,CUST02591,2026-02-18,2026-02-19,2026-02-24,5,1.0,Suite,Breakfast Included,,122433.68,0.0,122433.68,failed,no,0.0,1.0,4.0
BKG025226,HTL0288,CUST00228,2023-09-27,2023-09-28,2023-09-29,1,1.0,Executive,Breakfast Included,WEBSITE,12401.61,0.0,12401.61,Success,no,0.0,,
BKG025227,HTL0118,CUST01010,2025-08-21,2025-08-29,2025-08-31,2,2.0,Standard,Room Only,App,42396.79,5.0,40276.95,SUCCESS,no,0.0,,3.0
BKG025228,HTL0284,CUST05003,2024-05-26,2024-05-29,2024-05-30,1,1.0,Standard,Full Board,App,6774.36,5.0,6435.64,Success,0,0.0,,3.0
BKG025229,HTL0031,CUST01660,2026-03-01,2026-03-02,2026-03-03,1,1.0,Premium,Full Board,App,24873.98,10.0,22386.58,SUCCESS,no,0.0,1.0,3.0
BKG025230,HTL0098,CUST02433,03/02/2026,2026-02-24,2026-02-25,1,1.0,Deluxe,Half Board,Website,9627.16,0.0,9627.16,Success,no,0.0,21.0,
BKG025231,HTL0046,CUST05212,2026-02-23,2026-03-20,2026-03-24,4,1.0,Deluxe,Room Only,Website,45511.26,5.0,43235.7,failed,No,0.0,,
BKG025232,HTL0183,CUST03566,2025-12-02,2025-12-05,2025-12-07,2,2.0,Suite,Breakfast Included,,54956.59,5.0,52208.76,Success,No,0.0,3.0,
BKG025233,HTL0116,CUST02501,2023-11-09,2023-11-16,2023-11-17,1,2.0,Deluxe,Room Only,Website,29236.08,0.0,29236.08,Failed,N,0.0,,
BKG025234,HTL0114,CUST03326,2024-06-25,2024-06-29,2024-06-30,1,2.0,Deluxe,Breakfast Included,App,27060.67,5.0,25707.64,SUCCESS,N,0.0,4.0,
BKG025235,HTL0191,CUST05531,24/05/2025,2025-05-28,2025-06-04,7,3.0,Standard,Breakfast Included,App,171442.53,0.0,171442.53,Success,N,0.0,,
BKG025236,HTL0012,CUST03784,2024-12-26,2024-12-29,2025-01-03,5,1.0,Deluxe,Breakfast Included,WEBSITE,53732.02,10.0,48358.82,Success,TRUE,42588.34,,
BKG025237,HTL0126,CUST03743,13/08/2026,2026-08-17,2026-08-19,2,2.0,Deluxe,Breakfast Included,Call Center,55430.22,5.0,52658.71,Failed,no,0.0,4.0,3.0
BKG025238,HTL0121,CUST04737,08/07/2026,2026-07-14,2026-07-18,4,1.0,Suite,Breakfast Included,Travel Agent,59956.86,20.0,47965.49,success,No,0.0,,3.0
BKG025239,HTL0113,CUST01896,26/09/2024,2024-10-04,2024-10-05,1,1.0,Suite,Half Board,Website,12190.39,0.0,12190.39,Pending,no,0.0,,2.0
BKG025240,HTL0063,CUST00772,2024-06-20,2024-07-13,2024-07-23,10,1.0,Premium,Breakfast Included,Website,121510.91,0.0,121510.91,SUCCESS,0,0.0,,
BKG025241,HTL0097,CUST00988,2024-02-11,2024-02-21,2024-02-23,2,1.0,Standard,Room Only,App,15391.36,0.0,15391.36,success,FALSE,0.0,10.0,
BKG025242,HTL0215,CUST01093,25/02/2025,2025-03-08,2025-03-09,1,1.0,Standard,Full Board,App,4425.57,0.0,4425.57,Refunded,FALSE,0.0,,
BKG025243,HTL0034,CUST00727,2026-05-16,2026-05-16,2026-05-17,1,,Standard,Breakfast Included,Travel Agent,10954.22,0.0,10954.22,SUCCESS,0,0.0,,4.0
BKG025244,HTL0282,CUST03272,09/06/2025,2025-06-16,2025-06-17,1,2.0,Deluxe,Half Board,,25070.89,0.0,25070.89,success,No,0.0,7.0,2.0
BKG025245,HTL0009,CUST04147,15/03/2026,2026-03-15,2026-03-16,1,2.0,Executive,Half Board,app,18376.41,10.0,16538.77,Failed,N,0.0,0.0,
BKG025246,HTL0209,CUST05750,2025-09-14,2025-09-30,2025-10-01,1,1.0,Deluxe,Room Only,app,16020.77,0.0,16020.77,success,1,9069.03,16.0,
BKG025247,HTL0127,CUST01565,2026-04-01,2026-04-02,2026-04-04,2,1.0,Deluxe,Half Board,Website,36033.11,5.0,34231.45,success,0,0.0,1.0,5.0
BKG025248,HTL0014,CUST05795,27/04/2025,2025-05-23,2025-05-28,5,2.0,Standard,Room Only,app,100941.96,5.0,95894.86,Success,No,0.0,,
BKG025249,HTL0073,CUST04756,2025-11-20,2025-11-30,2025-12-01,1,1.0,Suite,Full Board,App,6850.29,10.0,6165.26,Success,No,0.0,,5.0
BKG025250,HTL0247,CUST04981,2024-01-28,2024-01-30,2024-01-31,1,2.0,Deluxe,Breakfast Included,App,21782.33,0.0,21782.33,pending,No,0.0,2.0,3.0
BKG025251,HTL0225,CUST05156,13/03/2025,2025-03-22,2025-03-26,4,2.0,Suite,Room Only,App,129240.76,10.0,116316.68,Refunded,N,0.0,9.0,
BKG025252,HTL0088,CUST04430,08/03/2025,2025-03-26,2025-03-28,2,1.0,Executive,Breakfast Included,app,23578.3,5.0,22399.38,Success,FALSE,0.0,,3.0
BKG025253,HTL0248,CUST01257,07/07/2026,2026-08-07,2026-08-08,1,1.0,Standard,Room Only,App,11334.92,0.0,11334.92,Success,no,0.0,,
BKG025254,HTL0072,CUST02205,2026-07-22,2026-08-21,2026-08-23,2,3.0,Standard,Room Only,App,89469.86,5.0,84996.37,success,No,0.0,,2.0
BKG025255,HTL0260,CUST04482,2023-11-06,2023-11-06,2023-11-07,1,1.0,Suite,Room Only,App,17046.47,15.0,14489.5,success,FALSE,0.0,,
BKG025256,HTL0145,CUST01127,2025-11-24,2025-11-28,2025-11-30,2,2.0,Standard,Half Board,Travel Agent,36932.45,,29545.96,success,No,0.0,,4.0
BKG025257,HTL0257,CUST00669,2024-03-23,2024-03-30,2024-03-31,1,1.0,Deluxe,Full Board,App,16480.37,0.0,16480.37,failed,No,0.0,7.0,
BKG025258,HTL0211,CUST03013,2026-05-07,2026-05-09,2026-05-11,2,1.0,Deluxe,Breakfast Included,WEBSITE,29448.9,5.0,27976.46,Success,No,0.0,2.0,
BKG025259,HTL0117,CUST02245,2026-08-05,2026-08-20,2026-08-21,1,2.0,Deluxe,Room Only,Website,18239.55,5.0,17327.57,failed,0,0.0,,3.0
BKG025260,HTL0243,CUST02322,2024-09-14,2024-09-26,2024-10-03,7,2.0,Standard,Room Only,Travel Agent,114996.7,5.0,109246.86,Success,no,0.0,12.0,4.0
BKG025261,HTL0006,CUST05125,2025-11-19,2025-11-20,2025-11-23,3,1.0,Standard,Breakfast Included,Website,29935.3,5.0,28438.53,success,No,0.0,,2.0
BKG025262,HTL0160,CUST02293,21/12/2024,2025-01-15,2025-01-16,1,3.0,Deluxe,Breakfast Included,Website,21222.54,5.0,20161.41,Pending,No,0.0,,
BKG025263,HTL0278,CUST04108,30/06/2024,2024-07-14,2024-07-17,3,1.0,Premium,Breakfast Included,App,40969.06,5.0,38920.61,Success,N,0.0,14.0,3.0
BKG025264,HTL0012,CUST02953,04/11/2023,2023-11-20,2023-11-23,3,,Deluxe,Room Only,App,57286.12,5.0,54421.81,SUCCESS,no,0.0,16.0,4.0
BKG025265,HTL0295,CUST02300,2024-02-25,2024-03-27,2024-03-28,1,1.0,Suite,Breakfast Included,App,15985.17,10.0,14386.65,failed,N,0.0,,3.0
BKG025266,HTL0134,CUST05349,2026-01-28,2026-03-03,2026-03-04,1,2.0,Premium,Room Only,Website,18916.62,10.0,17024.96,Success,no,0.0,,4.0
BKG025267,HTL0061,CUST04512,2026-03-18,2026-03-22,2026-03-23,1,2.0,Deluxe,Breakfast Included,App,23473.76,0.0,23473.76,Failed,No,0.0,,4.0
BKG025268,HTL0250,CUST02980,06/09/2025,2025-09-19,2025-09-20,1,,Standard,Room Only,Travel Agent,10516.41,20.0,8413.13,success,Yes,7295.23,,
BKG025269,HTL0275,CUST05152,2025-02-28,2025-02-28,2025-03-01,1,1.0,Standard,Full Board,Call Center,12734.97,0.0,12734.97,SUCCESS,N,0.0,0.0,3.0
BKG025270,HTL0092,CUST05314,2024-04-30,2024-05-03,2024-05-06,3,2.0,Deluxe,Breakfast Included,Website,26954.94,10.0,24259.45,Success,no,0.0,,4.0
BKG025271,HTL0275,CUST03949,2025-12-07,2025-12-10,2025-12-11,1,3.0,Standard,Half Board,Website,29838.26,10.0,26854.43,success,No,0.0,,
BKG025272,HTL0259,CUST05639,13/12/2024,2024-12-23,2024-12-24,1,2.0,Standard,Room Only,Travel Agent,22170.87,0.0,22170.87,Refunded,0,0.0,,
BKG025273,HTL0191,CUST00911,2024-11-21,2024-11-24,2024-11-28,4,1.0,Deluxe,Room Only,App,43562.23,0.0,43562.23,Success,FALSE,0.0,,
BKG025274,HTL0082,CUST02021,12/06/2024,2024-06-16,2024-06-17,1,1.0,Deluxe,Full Board,Website,14324.78,20.0,11459.82,Success,N,0.0,,
BKG025275,HTL0026,CUST01952,23/11/2023,2023-12-08,2023-12-15,7,1.0,Deluxe,Half Board,App,77457.83,20.0,61966.26,Success,No,0.0,15.0,3.0
BKG025276,HTL0169,CUST01689,2025-09-01,2025-09-04,2025-09-12,8,2.0,Standard,Half Board,app,153479.74,0.0,153479.74,Refunded,no,0.0,3.0,4.0
BKG025277,HTL0089,CUST03037,2025-12-08,2025-12-12,2025-12-16,4,2.0,Executive,Breakfast Included,App,114715.51,5.0,108979.73,Success,no,0.0,,
BKG025278,HTL0110,CUST05658,2025-10-13,2025-10-26,2025-10-28,2,1.0,Premium,Half Board,,23814.42,0.0,23814.42,Failed,0,0.0,,
BKG025279,HTL0213,CUST00413,2024-01-04,2024-01-08,2024-01-11,3,1.0,Standard,Full Board,,30519.58,20.0,24415.66,SUCCESS,N,0.0,4.0,4.0
BKG025280,HTL0075,CUST04633,12/03/2024,2024-03-22,2024-03-29,7,1.0,Deluxe,Breakfast Included,WEBSITE,138011.89,15.0,117310.11,SUCCESS,FALSE,0.0,10.0,
BKG025281,HTL0001,CUST03746,2023-09-22,2023-10-02,2023-10-04,2,1.0,Suite,Room Only,Website,25919.49,10.0,23327.54,Success,0,0.0,10.0,2.0
BKG025282,HTL0077,CUST01866,2023-10-14,2023-10-21,2023-10-27,6,2.0,Deluxe,Room Only,App,172353.51,0.0,172353.51,success,no,0.0,,5.0
BKG025283,HTL0044,CUST04248,22/11/2024,2024-12-02,2024-12-09,7,1.0,Standard,Half Board,App,89853.17,10.0,80867.85,success,no,0.0,,3.0
BKG025284,HTL0213,CUST04071,2025-05-28,2025-06-06,2025-06-07,1,,Deluxe,Room Only,Travel Agent,15131.98,10.0,13618.78,success,Y,10568.93,9.0,
BKG025285,HTL0176,CUST03666,27/12/2023,2024-01-11,2024-01-14,3,2.0,Standard,Full Board,Call Center,54998.09,0.0,54998.09,SUCCESS,0,0.0,15.0,3.0
BKG025286,HTL0120,CUST02623,2026-07-18,2026-07-18,2026-07-22,4,4.0,Suite,Breakfast Included,Website,252779.27,15.0,214862.38,Refunded,FALSE,0.0,,
BKG025287,HTL0198,CUST00653,29/06/2024,2024-07-26,2024-07-30,4,1.0,Suite,Full Board,Travel Agent,69045.24,10.0,62140.72,Success,0,0.0,,
BKG025288,HTL0181,CUST04490,28/08/2026,2026-09-10,2026-09-12,2,2.0,Standard,Room Only,Website,34624.07,15.0,29430.46,Success,no,0.0,13.0,
BKG025289,HTL0192,CUST03475,2025-10-09,2025-10-26,2025-10-30,4,3.0,Premium,Room Only,app,105069.07,0.0,105069.07,Success,0,0.0,17.0,
BKG025290,HTL0265,CUST02646,12/09/2025,2025-11-10,2025-11-13,3,1.0,Deluxe,Room Only,Travel Agent,23108.58,20.0,18486.86,success,FALSE,0.0,,5.0
BKG025291,HTL0200,CUST03717,2025-05-27,2025-06-01,2025-06-02,1,2.0,Suite,Breakfast Included,,27987.19,5.0,26587.83,Failed,FALSE,0.0,5.0,3.0
BKG025292,HTL0209,CUST00560,29/09/2025,2025-10-06,2025-10-08,2,1.0,Deluxe,Full Board,App,33563.32,0.0,33563.32,Success,0,0.0,,3.0
BKG025293,HTL0189,CUST03549,12/08/2026,2026-08-13,2026-08-17,4,2.0,Suite,Breakfast Included,Website,182319.25,5.0,173203.29,success,No,0.0,1.0,4.0
BKG025294,HTL0275,CUST01237,01/10/2023,2023-10-11,2023-10-13,2,1.0,Standard,Room Only,,20017.43,5.0,19016.56,Pending,N,0.0,,4.0
BKG025295,HTL0138,CUST05221,2024-11-23,2024-12-02,2024-12-06,4,1.0,Standard,Breakfast Included,Travel Agent,33929.63,5.0,32233.15,Failed,No,0.0,9.0,4.0
BKG025296,HTL0213,CUST05171,2025-12-07,2025-12-18,2025-12-20,2,1.0,Deluxe,Breakfast Included,Website,26415.96,15.0,22453.57,Pending,FALSE,0.0,11.0,2.0
BKG025297,HTL0285,CUST04973,2026-07-14,2026-07-27,2026-07-31,4,3.0,Standard,Breakfast Included,App,110292.16,10.0,99262.94,Success,N,0.0,,
BKG025298,HTL0233,CUST01495,2026-04-16,2026-04-16,2026-04-17,1,1.0,Suite,Half Board,Website,16050.28,0.0,16050.28,pending,N,0.0,,3.0
BKG025299,HTL0134,CUST03209,05/02/2025,2025-02-11,2025-02-13,2,2.0,Deluxe,Half Board,Website,33946.33,20.0,27157.06,SUCCESS,0,0.0,6.0,5.0
BKG025300,HTL0167,CUST04045,22/12/2023,2024-01-05,2024-01-06,1,1.0,Premium,Room Only,,15829.27,20.0,12663.42,SUCCESS,FALSE,0.0,14.0,
BKG025301,HTL0239,CUST01754,15/10/2023,2023-10-19,2023-10-20,1,1.0,Suite,Breakfast Included,App,15626.12,0.0,15626.12,pending,FALSE,0.0,4.0,3.0
BKG025302,HTL0027,CUST02799,2024-07-06,2024-07-13,2024-07-14,1,1.0,Standard,Breakfast Included,,7957.93,0.0,7957.93,Refunded,0,0.0,,4.0
BKG025303,HTL0254,CUST05748,2024-12-04,2024-12-13,2024-12-21,8,1.0,Suite,Room Only,app,155321.95,0.0,155321.95,success,no,0.0,,4.0
BKG025304,HTL0001,CUST02455,2025-03-19,2025-03-30,2025-04-03,4,,Premium,Half Board,App,48786.09,5.0,46346.79,Success,Yes,30246.59,,
BKG025305,HTL0085,CUST05524,2025-07-04,2025-07-17,2025-07-20,3,,Premium,Half Board,WEBSITE,32225.94,5.0,30614.64,Failed,FALSE,0.0,,4.0
BKG025306,HTL0133,CUST05914,2025-03-08,2025-04-14,2025-04-15,1,1.0,Standard,Half Board,Call Center,9281.8,0.0,9281.8,Refunded,0,0.0,,3.0
BKG025307,HTL0039,CUST00150,2024-09-30,2024-10-06,2024-10-08,2,1.0,Standard,Room Only,WEBSITE,18555.47,0.0,18555.47,Refunded,FALSE,0.0,6.0,
BKG025308,HTL0036,CUST05662,2025-01-14,2025-01-26,2025-01-27,1,2.0,Premium,Breakfast Included,,18550.95,0.0,18550.95,success,No,0.0,12.0,
BKG025309,HTL0049,CUST00426,2024-10-24,2024-10-24,2024-10-28,4,1.0,Suite,Room Only,Travel Agent,80683.85,0.0,80683.85,Success,FALSE,0.0,,
BKG025310,HTL0041,CUST05975,12/10/2023,2023-10-14,2023-10-17,3,1.0,Standard,Room Only,WEBSITE,34630.51,0.0,34630.51,Pending,TRUE,25254.67,,
BKG025311,HTL0162,CUST03956,2024-10-03,2024-10-07,2024-10-08,1,2.0,Standard,Half Board,App,9828.3,0.0,9828.3,Refunded,No,0.0,,
BKG025312,HTL0011,CUST01449,2024-11-03,2024-11-06,2024-11-07,1,1.0,Suite,Room Only,Travel Agent,9238.84,5.0,8776.9,Success,N,0.0,,
BKG025313,HTL0187,CUST00074,2026-08-22,2026-08-23,2026-08-24,1,2.0,Executive,Room Only,Website,30095.02,0.0,30095.02,success,FALSE,0.0,,
BKG025314,HTL0218,CUST03075,2024-07-19,2024-07-25,2024-07-27,2,1.0,Suite,Breakfast Included,App,34943.23,10.0,31448.91,success,no,0.0,6.0,
BKG025315,HTL0104,CUST00563,2023-12-06,2023-12-09,2023-12-13,4,,Executive,Full Board,WEBSITE,124844.45,20.0,99875.56,success,no,0.0,3.0,4.0
BKG025316,HTL0099,CUST03928,2025-01-27,2025-03-15,2025-03-17,2,1.0,Standard,Room Only,Website,13849.9,0.0,13849.9,Success,No,0.0,,
BKG025317,HTL0026,CUST03386,2025-01-04,2025-01-13,2025-01-15,2,1.0,Deluxe,Full Board,Call Center,16203.0,5.0,15392.85,Success,0,0.0,9.0,
BKG025318,HTL0049,CUST02967,2024-11-27,2024-11-30,2024-12-03,3,1.0,Deluxe,Half Board,Travel Agent,41471.77,0.0,41471.77,success,0,0.0,3.0,
BKG025319,HTL0110,CUST02505,14/06/2024,2024-06-26,2024-06-27,1,2.0,Premium,Room Only,App,18056.2,0.0,18056.2,success,0,0.0,12.0,2.0
BKG025320,HTL0051,CUST04589,2023-12-24,2024-02-02,2024-02-06,4,3.0,Executive,Breakfast Included,App,161014.54,15.0,136862.36,Success,no,0.0,,2.0
BKG025321,HTL0116,CUST04424,2024-06-28,2024-07-11,2024-07-14,3,1.0,Executive,Breakfast Included,App,52409.29,10.0,47168.36,Success,FALSE,0.0,,
BKG025322,HTL0115,CUST05625,2026-05-30,2026-06-15,2026-06-18,3,1.0,Deluxe,Half Board,Website,38378.29,15.0,32621.55,success,No,0.0,,3.0
BKG025323,HTL0028,CUST01195,2024-07-16,2024-07-16,2024-07-21,5,4.0,Standard,Room Only,Website,232920.45,5.0,221274.43,success,0,0.0,,
BKG025324,HTL0013,CUST02970,08/06/2024,2024-06-20,2024-06-22,2,1.0,Suite,Full Board,Website,28114.11,5.0,26708.4,success,0,0.0,,4.0
BKG025325,HTL0122,CUST01571,07/09/2025,2025-09-22,2025-09-23,1,1.0,Standard,Breakfast Included,App,3469.6,5.0,3296.12,success,FALSE,0.0,15.0,
BKG025326,HTL0081,CUST04598,08/07/2025,2025-07-14,2025-07-18,4,2.0,Executive,Breakfast Included,Website,81056.77,25.0,60792.58,SUCCESS,FALSE,0.0,,
BKG025327,HTL0143,CUST03978,12/08/2026,2026-08-15,2026-08-16,1,2.0,Premium,Room Only,App,31058.05,0.0,31058.05,success,0,0.0,,2.0
BKG025328,HTL0213,CUST01738,13/10/2024,2024-10-17,2024-10-19,2,2.0,Standard,Room Only,App,37419.35,0.0,37419.35,SUCCESS,No,0.0,4.0,
BKG025329,HTL0222,CUST04829,2023-10-16,2023-10-23,2023-10-26,3,,Standard,Room Only,Website,47689.36,5.0,45304.89,Success,0,0.0,7.0,4.0
BKG025330,HTL0178,CUST02368,2025-01-05,2025-01-11,2025-01-12,1,1.0,Deluxe,Room Only,App,13414.1,5.0,12743.4,Success,FALSE,0.0,,3.0
BKG025331,HTL0029,CUST02394,2024-05-16,2024-05-26,2024-06-01,6,1.0,Premium,Half Board,,85935.09,5.0,81638.34,success,No,0.0,10.0,
BKG025332,HTL0105,CUST04516,17/07/2025,2025-07-26,2025-07-28,2,1.0,Deluxe,Breakfast Included,Website,27540.43,0.0,27540.43,Success,FALSE,0.0,,5.0
BKG025333,HTL0183,CUST05869,30/07/2026,2026-07-31,2026-08-03,3,1.0,Premium,Breakfast Included,,35724.16,10.0,32151.74,Success,no,0.0,,4.0
BKG025334,HTL0022,CUST03524,06/04/2025,2025-04-10,2025-04-11,1,2.0,Executive,Room Only,Website,21253.56,15.0,18065.53,pending,FALSE,0.0,4.0,3.0
BKG025335,HTL0021,CUST03664,2025-07-30,2025-08-05,2025-08-07,2,3.0,Deluxe,Breakfast Included,WEBSITE,83244.79,0.0,83244.79,Success,No,0.0,6.0,
BKG025336,HTL0129,CUST05312,2024-08-18,2024-08-29,2024-09-04,6,2.0,Standard,Half Board,,86300.61,25.0,64725.46,Success,0,0.0,11.0,5.0
BKG025337,HTL0036,CUST01012,2025-11-19,2025-12-07,2025-12-08,1,1.0,Deluxe,Breakfast Included,App,7315.51,0.0,7315.51,Refunded,0,0.0,,
BKG025338,HTL0248,CUST02160,2025-08-20,2025-09-13,2025-09-15,2,1.0,Standard,Breakfast Included,App,24431.56,0.0,24431.56,Success,FALSE,0.0,,4.0
BKG025339,HTL0124,CUST03642,2026-08-26,2026-08-28,2026-08-29,1,1.0,Suite,Breakfast Included,Website,12647.29,,12647.29,Refunded,FALSE,0.0,2.0,
BKG025340,HTL0295,CUST04319,09/07/2026,2026-07-09,2026-07-10,1,1.0,Deluxe,Room Only,Website,12022.7,0.0,12022.7,pending,N,0.0,,
BKG025341,HTL0179,CUST02412,2025-02-26,2025-03-03,2025-03-06,3,2.0,Executive,Breakfast Included,Website,65254.28,,61991.57,Pending,0,0.0,,4.0
BKG025342,HTL0095,CUST04603,2024-12-31,2025-01-04,2025-01-05,1,3.0,Premium,Half Board,,49787.09,5.0,47297.74,Success,N,0.0,4.0,5.0
BKG025343,HTL0240,CUST00332,27/04/2026,2026-05-16,2026-05-17,1,1.0,Standard,Room Only,Travel Agent,9304.7,0.0,9304.7,success,FALSE,0.0,19.0,5.0
