hotel_id,Search_Date,Stay Date,Device,Search_Rank_Position,Click_Flag,Price Shown(INR),Competitor Avg Price,Occupancy Rate(%),Conversion_Flag
HTL0263,2025-01-27,2025-02-01,Desktop Web,10.0,0,11227.05,,,0
HTL0032,2025-03-22,2025-06-07,,9.0,0,6896.38,6934.22,,0
HTL0267,2023-11-13,2023-11-26,Mobile Web,,1,9268.02,,77.9,1
HTL0262,2026-05-18,2026-05-19,Android App,4.0,0,4696.65,,75.3,0
HTL0212,2024-10-22,2024-10-27,Desktop Web,26.0,0,10255.55,,82.9,0
HTL0177,2023-12-24,2024-01-23,iOS App,12.0,0,8383.13,,47.3,0
HTL0107,2025-12-17,2026-01-30,Android App,13.0,0,11134.75,12699.37,39.6,0
HTL0258,2024-09-28,2024-10-25,IOS APP,4.0,1,7228.69,,85.8,0
HTL0020,2024-04-11,2024-04-15,,,0,12269.84,,36.6,0
HTL0038,2024-06-09,2024-06-27,Mobile Web,10.0,1,7803.84,7508.97,76.1,0
HTL0041,2026-08-24,2026-09-03,,3.0,1,9021.88,11033.14,79.3,0
HTL0033,2026-05-13,2026-05-19,Mobile Web,1.0,0,12230.15,,55.6,0
HTL0160,2024-06-23,2024-07-03,IOS APP,,0,4881.82,5132.17,45.1,0
HTL0057,2025-04-23,2025-06-02,Android App,1.0,1,9206.91,,42.7,0
HTL0064,2024-06-03,2024-06-12,Android App,4.0,0,9855.11,9326.91,68.5,0
HTL0130,2026-02-22,2026-02-22,android app,11.0,0,7384.9,7476.62,46.4,0
HTL0222,2026-08-06,2026-08-17,android app,7.0,0,5510.91,,,0
HTL0044,2024-01-06,2024-01-11,iOS App,6.0,0,11969.72,11590.94,77.3,0
HTL0048,2024-03-23,2024-04-12,Android App,6.0,0,9858.11,,66.3,0
HTL0087,2024-02-23,2024-02-29,android app,6.0,0,10159.16,8800.57,53.7,0
HTL0225,2026-08-12,2026-08-15,Android App,4.0,1,7606.51,,41.3,0
HTL0205,2025-01-27,2025-01-27,iOS App,5.0,0,7409.92,,63.4,0
HTL0134,2026-06-19,2026-07-13,,13.0,1,6220.07,6917.64,81.8,0
HTL0252,2025-12-18,2025-12-27,android app,8.0,1,6203.29,6488.7,43.4,0
HTL0161,2025-09-30,2025-10-22,,6.0,1,6864.54,6235.35,81.7,1
HTL0136,2024-11-08,2024-12-01,Android App,14.0,0,7463.58,7078.51,78.2,0
HTL0291,2026-04-17,2026-04-29,,4.0,1,7373.6,7259.1,24.2,0
HTL0185,2026-08-30,2026-09-08,Android App,1.0,0,7447.44,,49.5,0
HTL0279,2026-08-31,2026-09-14,IOS APP,1.0,1,7625.84,,,0
HTL0117,2024-02-14,2024-04-05,,14.0,0,9260.24,,71.6,0
HTL0241,2023-10-17,2023-10-20,,2.0,0,7751.46,7811.07,,0
HTL0242,2025-03-15,2025-04-01,Android App,2.0,1,11384.29,,79.5,1
HTL0074,2026-06-24,2026-06-24,Android App,20.0,1,3265.93,,33.9,0
HTL0249,2025-09-11,2025-09-12,IOS APP,21.0,0,4359.07,,48.7,0
HTL0162,2025-08-06,2025-08-10,iOS App,17.0,0,6166.81,,59.6,0
HTL0019,2026-06-10,2026-08-17,Desktop Web,13.0,1,3389.64,3074.88,49.4,1
HTL0249,2026-05-08,2026-06-05,IOS APP,2.0,1,3692.9,,63.6,0
HTL0005,2024-06-23,2024-06-26,iOS App,2.0,0,9402.26,,57.6,0
HTL0153,2025-05-24,2025-06-11,,15.0,1,5103.18,5149.33,72.8,0
HTL0136,2025-01-23,2025-01-23,iOS App,1.0,1,9000.88,8356.09,,0
HTL0056,2025-11-09,2025-11-12,Mobile Web,,0,11398.09,9877.28,30.4,0
HTL0130,2025-04-12,2025-04-13,Mobile Web,11.0,0,8286.75,,40.0,0
HTL0042,2024-07-17,2024-07-29,IOS APP,1.0,1,9734.42,,68.0,0
HTL0023,2025-12-09,2025-12-09,Desktop Web,25.0,0,4147.83,4409.92,63.1,0
HTL0237,2024-03-19,2024-03-23,Mobile Web,,0,18967.9,16898.04,,0
HTL0245,2025-01-13,2025-01-15,android app,1.0,0,6057.03,7104.2,30.4,0
HTL0023,2026-07-20,2026-07-20,Desktop Web,1.0,0,4530.15,3832.14,55.1,0
HTL0168,2024-03-20,2024-03-26,IOS APP,2.0,0,12407.15,,68.4,0
HTL0226,2026-07-26,2026-08-05,Desktop Web,17.0,0,11790.89,,64.7,0
HTL0193,2024-04-20,2024-05-23,,10.0,0,10550.08,,50.1,0
HTL0119,2026-03-04,2026-04-26,Mobile Web,1.0,0,14168.47,13236.49,46.2,0
HTL0164,2025-09-10,2025-10-01,iOS App,7.0,0,9508.42,8610.74,30.3,0
HTL0200,2025-11-08,2025-12-18,Mobile Web,17.0,0,8367.01,7578.81,47.4,0
HTL0246,2025-04-20,2025-04-21,IOS APP,10.0,0,8754.97,,69.7,0
HTL0228,2024-05-24,2024-06-01,Desktop Web,10.0,1,12632.16,14404.59,63.5,1
HTL0230,2026-04-06,2026-05-06,,15.0,0,8034.8,9460.29,49.8,0
HTL0056,2025-06-17,2025-06-27,Android App,2.0,1,13618.88,,86.1,0
HTL0144,2024-03-05,2024-03-22,android app,4.0,0,10420.77,,27.4,0
HTL0007,2024-11-30,2025-01-07,Mobile Web,4.0,0,8816.65,9206.56,49.4,0
HTL0042,2026-08-29,2026-09-21,Android App,3.0,1,8555.93,,51.2,1
HTL0050,2023-12-21,2024-02-15,IOS APP,8.0,0,9674.46,,75.4,0
HTL0208,2023-09-20,2023-09-22,,,0,8088.87,,,0
HTL0155,2025-02-01,2025-02-01,iOS App,16.0,0,10228.18,,,0
HTL0139,2026-02-20,2026-02-26,IOS APP,2.0,0,9450.49,8292.67,31.3,0
HTL0254,2024-08-13,2024-09-28,,8.0,0,8591.09,,45.2,0
HTL0139,2026-04-24,2026-05-06,android app,5.0,1,11073.02,9624.48,52.9,0
HTL0029,2026-01-03,2026-01-06,Mobile Web,4.0,0,10994.41,,41.2,0
HTL0002,2024-05-12,2024-05-14,IOS APP,5.0,0,7148.9,7824.6,75.5,0
HTL0224,2025-02-20,2025-03-10,android app,,1,8949.76,,85.2,0
HTL0064,2025-01-20,2025-01-23,IOS APP,7.0,0,10294.24,11678.83,23.2,0
HTL0247,2025-10-29,2026-01-21,,5.0,0,8414.76,,51.3,0
HTL0082,2025-10-18,2025-11-18,,6.0,1,11625.29,14828.19,,0
HTL0159,2025-03-03,2025-03-07,Desktop Web,1.0,1,7879.95,,51.9,0
HTL0179,2024-10-03,2024-10-08,,10.0,0,7284.29,,34.9,0
HTL0109,2024-05-05,2024-05-14,android app,1.0,0,6591.42,6796.17,5.3,0
HTL0228,2025-10-29,2025-11-03,Desktop Web,9.0,0,11711.95,,45.2,0
HTL0099,2026-07-06,2026-07-23,,3.0,0,6427.08,6233.58,39.3,0
HTL0015,2026-04-07,2026-04-18,Desktop Web,3.0,0,11185.86,12444.09,58.6,0
HTL0297,2024-06-18,2024-07-13,IOS APP,,0,8510.01,,74.2,0
HTL0222,2026-02-24,2026-03-22,IOS APP,17.0,0,5034.24,,50.9,0
HTL0267,2024-03-29,2024-05-04,android app,8.0,0,14261.93,9994.35,74.0,0
HTL0252,2024-06-30,2024-07-01,,16.0,0,4260.16,,64.8,0
HTL0198,2025-09-19,2025-10-09,,11.0,0,8244.52,,38.9,0
HTL0124,2024-10-24,2024-11-01,IOS APP,8.0,0,10143.28,10151.47,87.8,0
HTL0082,2024-09-01,2024-09-01,Mobile Web,15.0,0,12698.51,13328.08,,0
HTL0021,2025-02-05,2025-02-19,IOS APP,16.0,0,10691.17,11649.68,80.4,0
HTL0177,2025-11-27,2025-11-27,,3.0,0,5546.43,6486.28,49.9,0
HTL0230,2026-01-27,2026-02-01,,7.0,1,7322.64,8456.06,69.1,0
HTL0153,2025-05-26,2025-07-05,,16.0,0,6699.36,,54.8,0
HTL0172,2023-10-06,2023-10-18,android app,19.0,0,10239.33,8482.11,56.8,0
HTL0037,2024-10-15,2024-10-23,IOS APP,1.0,0,10656.14,11851.54,67.8,0
HTL0014,2024-09-06,2024-09-16,iOS App,6.0,1,8540.65,10197.41,72.1,0
HTL0021,2025-07-16,2025-07-27,Mobile Web,4.0,0,8908.7,,67.3,0
HTL0034,2024-05-16,2024-05-19,Mobile Web,3.0,1,10667.99,11292.69,62.3,0
HTL0243,2026-02-14,2026-02-15,Desktop Web,5.0,1,8181.84,,77.0,0
HTL0187,2024-12-05,2024-12-07,,3.0,1,12143.2,,28.4,1
HTL0260,2025-04-26,2025-05-09,android app,9.0,1,8745.65,,80.3,0
HTL0240,2023-12-28,2023-12-29,Mobile Web,1.0,0,8685.05,,51.6,0
HTL0269,2024-01-22,2024-01-24,Android App,2.0,0,11584.08,9868.7,45.3,0
HTL0192,2025-09-16,2025-10-04,,15.0,1,6115.75,5639.74,10.5,1
HTL0186,2024-03-21,2024-04-16,android app,16.0,0,3071.4,,48.9,0
HTL0130,2025-09-08,2025-09-14,Android App,4.0,0,8930.23,,38.9,0
HTL0125,2026-07-27,2026-09-01,Mobile Web,7.0,0,6705.82,7146.99,46.3,0
HTL0053,2026-07-23,2026-07-23,Mobile Web,9.0,0,8700.47,8207.98,35.0,0
HTL0238,2025-10-06,2025-11-11,IOS APP,1.0,0,7438.59,6791.8,55.8,0
HTL0121,2024-10-10,2024-11-09,,35.0,0,9194.1,,,0
HTL0132,2025-11-25,2025-12-08,,8.0,0,7300.01,7527.89,46.8,0
HTL0266,2025-05-17,2025-06-19,iOS App,6.0,0,5932.53,,39.7,0
HTL0297,2026-03-02,2026-03-08,Mobile Web,28.0,1,6512.96,,,0
HTL0238,2026-02-28,2026-03-16,iOS App,8.0,1,6074.38,6049.31,70.0,0
HTL0093,2026-07-05,2026-07-13,IOS APP,1.0,0,9262.92,,63.5,0
HTL0036,2025-07-27,2025-08-14,,1.0,0,6231.34,6945.97,69.1,0
HTL0046,2025-05-27,2025-06-06,iOS App,3.0,1,9734.64,,30.1,0
HTL0132,2026-07-27,2026-08-04,iOS App,1.0,0,8166.64,8917.56,54.9,0
HTL0018,2024-05-16,2024-05-16,Mobile Web,6.0,0,7839.84,7604.68,65.8,0
HTL0285,2023-12-11,2024-01-16,,1.0,1,9388.88,,48.0,0
HTL0159,2023-12-09,2023-12-30,android app,1.0,1,12173.04,,80.7,0
HTL0103,2024-11-15,2024-11-29,,1.0,1,9023.67,7993.8,57.3,0
HTL0125,2023-12-13,2023-12-15,iOS App,5.0,0,6914.66,5656.16,25.1,0
HTL0167,2025-08-03,2025-08-13,Mobile Web,,0,11182.83,,37.9,0
HTL0057,2025-11-14,2025-12-18,IOS APP,2.0,0,7532.73,,,0
HTL0057,2023-12-14,2024-02-24,,19.0,0,9155.48,,,0
HTL0086,2024-12-02,2024-12-11,IOS APP,6.0,0,8930.1,10231.64,39.4,0
HTL0152,2025-12-10,2025-12-21,,3.0,1,11225.39,11289.14,,0
HTL0149,2023-12-23,2023-12-27,Mobile Web,1.0,0,12316.67,12289.19,,0
HTL0043,2024-05-11,2024-05-30,android app,11.0,0,4012.94,3206.54,69.9,0
HTL0057,2023-11-23,2023-12-14,iOS App,13.0,1,7995.43,,,0
HTL0296,2025-11-05,2025-11-05,iOS App,11.0,0,5729.04,5151.6,38.0,0
HTL0124,2025-03-26,2025-03-29,Mobile Web,4.0,0,8251.54,,61.3,0
HTL0284,2026-03-14,2026-03-17,android app,1.0,0,6834.07,6064.51,46.9,0
HTL0196,2023-12-23,2024-01-13,Mobile Web,23.0,1,8982.06,,35.3,0
HTL0172,2025-10-28,2025-11-15,Mobile Web,2.0,0,10008.17,10779.2,37.8,0
HTL0281,2025-05-02,2025-06-27,,13.0,1,8030.23,,57.0,0
HTL0177,2023-09-26,2023-10-21,Android App,23.0,0,8661.25,9246.31,,0
HTL0149,2024-10-28,2024-11-26,android app,1.0,1,10686.8,12441.02,36.2,0
HTL0092,2025-09-01,2025-09-12,Desktop Web,2.0,1,3161.9,3012.84,41.6,0
HTL0006,2023-11-16,2023-12-05,android app,5.0,0,8348.43,7221.65,67.8,0
HTL0265,2025-09-21,2025-09-24,Desktop Web,13.0,1,6575.35,,14.0,0
HTL0251,2024-12-28,2025-01-01,IOS APP,3.0,1,16666.87,,62.6,0
HTL0244,2024-07-11,2024-07-17,iOS App,10.0,0,4589.1,,,0
HTL0114,2023-10-24,2023-11-09,,4.0,0,10361.85,8923.11,62.1,0
HTL0145,2025-07-21,2025-07-24,IOS APP,4.0,1,8531.85,,,0
HTL0032,2026-06-18,2026-07-08,,1.0,1,5381.15,5682.22,53.0,0
HTL0231,2026-05-09,2026-05-10,Mobile Web,9.0,1,10889.37,11517.67,61.4,0
HTL0004,2026-02-20,2026-02-23,Mobile Web,11.0,0,11079.17,,36.6,0
HTL0155,2025-07-23,2025-07-24,,21.0,1,9150.55,,44.8,0
HTL0091,2025-11-25,2025-11-28,,9.0,0,14174.23,14508.09,28.8,0
HTL0155,2026-02-12,2026-02-16,Desktop Web,9.0,0,8094.5,8665.95,27.1,0
HTL0171,2025-01-24,2025-01-24,iOS App,9.0,0,7822.25,,31.7,0
HTL0272,2026-07-13,2026-08-05,Android App,2.0,0,10202.04,,48.9,0
HTL0202,2026-04-08,2026-04-11,,11.0,0,15140.44,13542.96,64.9,0
HTL0163,2024-12-03,2025-01-12,Desktop Web,12.0,0,7049.07,5345.21,66.0,0
HTL0081,2023-12-24,2023-12-24,Mobile Web,6.0,1,11449.86,9751.69,75.7,0
HTL0132,2025-07-04,2025-07-20,,4.0,1,5722.51,,11.0,0
HTL0232,2023-11-10,2023-11-17,iOS App,10.0,1,8000.85,,,0
HTL0147,2026-08-23,2026-08-24,Mobile Web,8.0,0,8866.82,,38.9,0
HTL0044,2025-11-03,2025-12-20,,27.0,0,12503.36,,40.0,0
HTL0275,2023-10-24,2023-11-29,,6.0,1,9777.16,8132.55,60.2,0
HTL0094,2024-07-09,2024-07-12,IOS APP,5.0,1,8608.06,9142.1,69.2,0
HTL0229,2026-06-28,2026-07-07,iOS App,12.0,0,10244.65,9113.56,38.2,0
HTL0259,2024-09-29,2024-10-01,IOS APP,1.0,0,7795.72,9599.11,46.2,0
HTL0241,2025-04-13,2025-04-20,Desktop Web,1.0,1,8255.89,,18.3,0
HTL0060,2023-12-20,2024-02-17,,4.0,1,3961.8,,37.5,1
HTL0052,2026-02-18,2026-02-20,,4.0,0,7314.93,,48.3,0
HTL0001,2025-10-25,2025-10-27,Desktop Web,6.0,0,6683.17,,40.2,0
HTL0081,2024-05-09,2024-05-31,Android App,13.0,0,6517.48,7330.63,96.7,0
HTL0267,2023-11-21,2023-12-12,,9.0,0,11687.76,11931.94,,0
HTL0067,2025-10-13,2025-10-14,,1.0,0,12572.6,,44.6,0
HTL0235,2024-07-01,2024-07-08,IOS APP,18.0,0,9070.51,,38.7,0
HTL0003,2024-10-08,2024-10-25,,9.0,0,7907.0,,43.7,0
HTL0037,2025-01-25,2025-01-29,,1.0,0,11397.67,11056.77,36.2,0
HTL0210,2025-05-15,2025-06-19,Desktop Web,1.0,1,3969.46,,69.1,0
HTL0222,2024-10-23,2024-10-23,,22.0,1,6791.11,4722.84,57.6,0
HTL0203,2024-12-12,2024-12-12,,10.0,0,6539.46,6474.06,,0
HTL0239,2026-07-05,2026-07-08,Mobile Web,1.0,0,9376.76,,77.0,0
HTL0006,2025-09-28,2025-10-27,iOS App,9.0,0,8412.46,8897.18,41.5,0
HTL0124,2023-11-14,2023-11-22,,6.0,1,5969.7,,44.0,0
HTL0037,2026-03-29,2026-04-14,,6.0,0,9655.29,10009.71,65.2,0
HTL0131,2026-09-15,2026-10-01,,7.0,1,9535.28,,25.9,0
HTL0232,2025-07-08,2025-07-18,iOS App,1.0,1,7984.68,,56.9,1
HTL0250,2025-04-02,2025-04-09,,,0,7738.93,,56.1,0
HTL0121,2024-04-29,2024-04-30,,4.0,0,6996.68,,37.2,0
HTL0271,2024-05-05,2024-05-28,,4.0,1,10336.24,8359.03,,0
HTL0209,2026-09-17,2026-10-03,Desktop Web,5.0,0,13956.05,13070.03,56.1,0
HTL0151,2024-04-12,2024-04-21,iOS App,3.0,0,10050.61,9377.49,50.4,0
HTL0076,2026-05-24,2026-05-29,Desktop Web,5.0,0,9333.01,,47.8,0
HTL0176,2024-12-10,2024-12-15,Android App,5.0,1,8951.6,8069.5,33.5,1
HTL0221,2025-02-10,2025-03-09,IOS APP,7.0,0,8988.78,,54.1,0
HTL0287,2025-01-02,2025-01-09,,2.0,1,3497.14,3111.91,,0
HTL0278,2026-08-23,2026-09-21,Desktop Web,10.0,0,8976.82,6696.46,70.9,0
HTL0082,2024-08-16,2024-08-20,,13.0,1,10633.04,9754.01,48.3,0
HTL0223,2024-07-01,2024-07-10,iOS App,7.0,1,10106.21,10725.18,67.4,0
HTL0009,2025-11-09,2025-11-13,,4.0,1,5321.75,5106.55,45.5,0
HTL0005,2024-11-23,2024-11-28,,1.0,0,9123.89,7781.67,40.0,0
HTL0271,2025-08-17,2025-08-18,android app,12.0,1,10007.57,,56.4,0
HTL0145,2024-04-30,2024-06-07,Desktop Web,5.0,0,9768.72,,,0
HTL0139,2024-09-08,2024-10-04,Android App,11.0,0,9742.09,,,0
HTL0288,2025-03-17,2025-04-10,Desktop Web,1.0,0,7554.84,8702.14,33.6,0
HTL0098,2024-12-24,2025-01-02,IOS APP,17.0,1,9366.3,9905.94,34.1,0
HTL0300,2025-10-31,2025-11-07,IOS APP,4.0,0,10868.96,,67.0,0
HTL0109,2026-05-18,2026-05-20,Android App,8.0,0,7212.18,,26.5,0
HTL0286,2023-11-19,2023-11-28,iOS App,3.0,1,12370.02,,61.8,0
HTL0100,2024-12-06,2025-01-03,Android App,1.0,0,17795.49,14533.51,76.5,0
HTL0214,2025-04-11,2025-04-22,IOS APP,2.0,0,7672.3,,,0
HTL0072,2024-12-20,2024-12-30,,1.0,0,13931.62,12651.23,61.7,0
HTL0212,2024-03-05,2024-03-08,IOS APP,8.0,0,11786.98,12774.46,44.6,0
HTL0287,2025-12-08,2025-12-08,,4.0,1,3582.99,,33.6,0
HTL0256,2023-10-09,2023-10-12,,3.0,1,12012.9,13355.69,,1
HTL0019,2025-12-14,2025-12-20,,11.0,1,4198.34,,73.7,1
HTL0112,2024-06-09,2024-06-28,IOS APP,1.0,1,8137.82,7011.27,,0
HTL0139,2024-01-18,2024-01-27,IOS APP,9.0,1,9975.63,8614.84,71.9,0
HTL0283,2026-02-16,2026-02-19,Mobile Web,10.0,0,11770.73,8990.36,54.8,0
HTL0145,2023-09-23,2023-09-26,android app,19.0,0,7282.14,,49.2,0
HTL0017,2026-08-23,2026-09-23,iOS App,1.0,1,9195.71,,44.7,0
HTL0258,2025-01-02,2025-01-05,,10.0,0,5969.98,6633.6,65.6,0
HTL0235,2024-07-20,2024-09-15,Android App,3.0,0,10982.7,11462.41,59.0,0
HTL0249,2023-12-24,2024-01-25,IOS APP,2.0,1,3577.91,,,0
HTL0286,2023-11-19,2023-11-24,,13.0,1,10094.17,10010.64,,0
HTL0176,2025-01-06,2025-01-27,iOS App,1.0,0,8002.76,6934.49,39.1,0
HTL0177,2025-02-09,2025-02-11,Mobile Web,1.0,0,6995.66,8066.32,,0
HTL0126,2026-06-08,2026-06-12,,19.0,1,12035.02,,51.7,0
HTL0022,2024-01-29,2024-03-08,,1.0,1,9801.31,9103.94,59.1,0
HTL0075,2026-08-21,2026-10-02,,3.0,0,11239.06,,,0
HTL0215,2025-11-08,2025-11-21,Mobile Web,6.0,0,5566.4,,,0
HTL0205,2026-07-24,2026-08-10,IOS APP,20.0,1,8130.53,,29.5,0
HTL0203,2024-05-19,2024-05-23,iOS App,7.0,1,7134.7,,60.0,0
HTL0179,2025-07-27,2025-08-13,Mobile Web,,0,7744.06,8777.09,,0
HTL0195,2024-02-06,2024-02-12,iOS App,3.0,0,12826.26,,48.1,0
HTL0270,2024-10-10,2024-10-12,Mobile Web,1.0,0,13036.3,,47.3,0
HTL0268,2025-06-10,2025-06-15,android app,1.0,1,8182.92,,28.8,0
HTL0037,2025-05-01,2025-05-13,Android App,2.0,1,8503.23,,,0
HTL0137,2026-03-30,2026-04-07,Mobile Web,11.0,1,10752.88,11819.95,62.0,0
HTL0053,2026-08-19,2026-08-25,Android App,1.0,0,7335.84,7371.22,17.1,0
HTL0023,2023-09-28,2023-10-04,IOS APP,1.0,0,4371.67,,75.6,0
HTL0053,2026-05-20,2026-05-21,Android App,4.0,0,7855.38,,37.3,0
HTL0255,2025-07-15,2025-08-26,Android App,3.0,1,7081.56,6933.03,,0
HTL0166,2024-04-17,2024-05-02,Mobile Web,6.0,1,8698.42,,43.9,0
HTL0214,2025-12-29,2026-01-03,,16.0,1,10981.22,,,1
HTL0082,2026-02-11,2026-02-25,android app,,1,12080.88,12588.52,62.8,0
HTL0041,2024-04-11,2024-05-02,Mobile Web,,0,8578.54,9659.82,53.4,0
HTL0231,2024-04-19,2024-04-23,,9.0,0,13033.03,,54.2,0
HTL0156,2025-10-16,2025-10-19,Mobile Web,15.0,1,10122.15,12346.88,56.9,1
HTL0087,2023-09-26,2023-10-13,IOS APP,14.0,0,11914.5,,51.9,0
HTL0168,2024-11-14,2024-12-11,IOS APP,24.0,0,8252.47,10183.42,50.4,0
HTL0027,2025-01-14,2025-01-25,,1.0,0,9549.67,7297.1,,0
HTL0059,2025-04-15,2025-04-23,IOS APP,1.0,1,13505.18,14110.69,,0
HTL0103,2026-01-02,2026-01-30,Desktop Web,9.0,1,7511.98,5211.2,30.2,0
HTL0285,2024-08-11,2024-09-18,,5.0,1,10404.5,,78.3,1
HTL0030,2025-03-08,2025-03-17,Desktop Web,19.0,0,8382.93,7627.3,44.1,0
HTL0264,2025-08-18,2025-08-30,,18.0,0,9213.54,8324.2,61.6,0
HTL0070,2024-10-28,2024-10-28,Mobile Web,10.0,1,10524.09,11557.24,,0
HTL0216,2026-02-13,2026-02-24,android app,13.0,0,9590.29,,28.1,0
HTL0108,2025-02-28,2025-02-28,Android App,2.0,0,8203.25,6223.45,35.2,0
HTL0159,2025-10-13,2025-10-13,android app,8.0,1,8187.2,,27.9,1
HTL0205,2024-08-09,2024-08-11,,9.0,0,7087.76,6535.1,25.7,0
HTL0299,2026-05-06,2026-05-17,IOS APP,13.0,1,10520.48,,53.1,0
HTL0122,2026-06-28,2026-07-24,IOS APP,2.0,1,4166.59,4173.4,22.2,0
HTL0114,2025-09-06,2025-09-14,IOS APP,17.0,1,10141.87,,36.4,1
HTL0140,2026-04-29,2026-04-30,,20.0,0,8096.17,,75.0,0
HTL0097,2024-01-27,2024-01-29,,28.0,0,8593.41,7086.71,95.3,0
HTL0115,2024-05-18,2024-05-21,Mobile Web,,0,12118.43,12219.97,55.2,0
HTL0193,2025-01-02,2025-01-03,,6.0,1,14243.23,14746.54,74.1,0
HTL0020,2026-05-31,2026-07-03,Desktop Web,5.0,0,15617.65,15127.72,70.3,0
HTL0032,2026-04-01,2026-04-05,iOS App,20.0,0,5481.89,5791.48,60.1,0
HTL0190,2023-11-11,2023-11-11,iOS App,1.0,1,15217.58,20711.67,89.4,0
HTL0075,2023-12-05,2023-12-17,Mobile Web,2.0,0,12407.2,,68.5,0
HTL0294,2024-10-08,2024-10-16,Desktop Web,14.0,0,9795.28,11654.03,5.4,0
HTL0061,2026-04-12,2026-06-09,android app,1.0,0,9222.46,8598.24,54.9,0
HTL0144,2025-05-10,2025-06-16,Mobile Web,1.0,1,7075.03,,31.1,0
HTL0070,2023-09-25,2023-09-29,,3.0,1,10048.44,,56.1,0
HTL0166,2024-07-21,2024-08-01,Android App,2.0,0,9273.47,,89.0,0
HTL0233,2025-10-22,2025-11-04,,2.0,0,9011.85,7666.61,,0
HTL0150,2025-10-26,2025-11-11,,4.0,1,7681.6,9295.67,27.4,0
HTL0167,2024-07-21,2024-08-01,iOS App,11.0,1,9818.4,,26.3,0
HTL0034,2026-05-08,2026-05-09,,2.0,1,10252.37,10150.62,61.5,1
HTL0285,2023-10-06,2023-10-08,android app,2.0,0,9162.87,,29.5,0
HTL0271,2024-10-14,2024-11-10,iOS App,13.0,1,11927.39,,54.5,0
HTL0291,2024-06-19,2024-07-30,iOS App,12.0,1,6058.21,,38.5,0
HTL0248,2024-10-14,2024-10-28,,4.0,0,12005.05,,27.5,0
HTL0169,2024-05-11,2024-06-10,IOS APP,1.0,0,10168.25,,44.6,0
HTL0033,2024-02-27,2024-03-17,,10.0,0,10659.45,,30.2,0
HTL0277,2026-05-23,2026-06-07,android app,10.0,0,12551.13,12368.02,52.2,0
HTL0190,2024-02-21,2024-03-06,,1.0,0,10510.56,,82.1,0
HTL0033,2024-12-24,2025-01-23,,1.0,0,10262.75,,26.5,0
HTL0214,2026-04-25,2026-05-10,,1.0,1,6619.68,6745.27,47.5,0
HTL0037,2026-03-14,2026-03-26,,1.0,0,10071.71,11764.26,30.8,0
HTL0158,2023-11-10,2023-11-10,iOS App,4.0,0,14525.3,12305.51,100.0,0
HTL0060,2026-05-16,2026-06-05,,2.0,1,3887.1,3435.7,52.6,0
HTL0085,2023-09-26,2023-10-13,android app,8.0,0,9079.52,,42.8,0
HTL0292,2023-11-28,2023-12-02,IOS APP,3.0,1,12129.24,,46.3,0
HTL0190,2024-12-16,2025-01-18,,1.0,1,14085.88,,91.1,0
HTL0125,2024-01-28,2024-02-15,iOS App,1.0,0,7618.22,8859.05,32.3,0
HTL0070,2024-11-13,2024-11-19,android app,,1,9324.5,9964.24,64.8,0
HTL0080,2026-02-12,2026-02-23,Android App,,0,9296.38,8388.87,58.3,0
HTL0173,2026-06-13,2026-06-24,,7.0,0,11035.71,11089.81,46.3,0
HTL0220,2026-09-16,2026-10-11,android app,,0,7773.02,,,0
HTL0108,2026-03-31,2026-04-07,android app,8.0,0,6720.91,6276.75,52.5,0
HTL0006,2026-09-10,2026-10-06,Desktop Web,,1,9617.36,,99.0,0
HTL0130,2023-11-18,2023-11-18,,21.0,0,10033.44,,,0
HTL0229,2024-02-21,2024-02-24,Android App,1.0,0,12661.69,,60.3,0
HTL0274,2025-06-28,2025-07-13,,3.0,0,7882.7,,62.4,0
HTL0165,2024-04-02,2024-04-03,Mobile Web,13.0,0,10090.46,,,0
HTL0216,2024-09-14,2024-09-15,android app,9.0,1,9856.56,11302.47,53.8,1
HTL0230,2026-04-02,2026-04-07,,2.0,0,7707.26,,,0
HTL0020,2024-04-03,2024-04-12,,26.0,1,14017.28,,71.9,0
HTL0191,2025-09-05,2025-09-09,Mobile Web,5.0,1,6167.22,,20.1,0
HTL0041,2025-12-12,2025-12-20,Android App,9.0,0,11639.82,,66.6,0
HTL0043,2026-07-17,2026-07-22,,10.0,0,3820.78,3735.56,,0
HTL0059,2026-03-17,2026-03-25,IOS APP,5.0,0,10466.6,8648.1,60.0,0
HTL0189,2024-08-30,2024-10-24,,1.0,0,9721.5,,5.0,0
HTL0190,2026-02-10,2026-02-19,IOS APP,7.0,1,7953.06,,43.5,0
HTL0068,2024-05-11,2024-05-14,,9.0,1,7945.12,,24.5,0
HTL0214,2024-10-14,2024-10-16,,12.0,0,7380.31,,57.7,0
HTL0166,2026-03-16,2026-03-18,Desktop Web,16.0,0,9763.78,,53.6,0
HTL0247,2025-06-19,2025-07-01,IOS APP,4.0,1,9178.03,9358.54,63.9,0
HTL0013,2025-07-30,2025-07-31,,7.0,1,7385.58,,74.7,0
HTL0294,2023-11-24,2024-01-03,,3.0,1,12814.69,,80.9,0
HTL0235,2024-12-22,2024-12-22,iOS App,1.0,0,11133.6,10912.73,34.6,0
HTL0185,2025-01-14,2025-01-31,,33.0,0,7319.46,7220.7,34.8,0
HTL0242,2024-08-20,2024-08-30,Android App,9.0,0,13603.14,9861.72,61.0,0
